3/2/2021,1,-0.042627000000000005,1.000001168
3/3/2021,2,-0.042982,1.000002355
3/4/2021,3,-0.043604000000000004,1.0000035840000001
3/5/2021,4,-0.044492000000000004,1.000004876
3/8/2021,7,-0.048752000000000004,1.00000935
3/15/2021,14,-0.061384999999999995,1.000023545
3/22/2021,21,-0.044226999999999995,1.000025446
4/1/2021,31,-0.13005999999999998,1.000110468
5/3/2021,63,-0.09298899999999999,1.000160514
6/1/2021,92,-0.064791,1.0001633220000001
7/1/2021,122,-0.060127,1.000200993
8/2/2021,154,-0.046508,1.000196245
9/1/2021,184,-0.035784,1.000180407
10/1/2021,214,-0.034258,1.000200875
11/1/2021,245,-0.029265999999999997,1.0001964620000001
12/1/2021,275,-0.021009,1.0001583
1/3/2022,308,-0.061003,1.000514898
2/1/2022,337,-0.055455000000000004,1.00051214
3/1/2022,365,-0.045769000000000004,1.000457795
6/1/2022,457,-0.026763,1.0003351440000001
9/1/2022,549,-0.00995,1.000149703
12/1/2022,640,0.005770000000000001,0.9998988940000001
3/1/2023,730,0.022006,0.999559977
3/1/2024,1096,0.11330000000000001,0.996603676
3/3/2025,1463,0.20769,0.991709884
3/2/2026,1827,0.29299000000000003,0.985441461
3/1/2027,2191,0.36967,0.9780540659999999
3/1/2028,2557,0.4385,0.9697480070000001
3/1/2029,2922,0.5038,0.9604708890000001
3/1/2030,3287,0.5619500000000001,0.950652877
3/3/2031,3654,0.6117800000000001,0.940592725
3/1/2032,4018,0.65149,0.9307938570000001
3/1/2033,4383,0.68444,0.9210978040000001
3/1/2034,4748,0.70921,0.911872053
3/1/2035,5113,0.7278399999999999,0.903068001
3/3/2036,5481,0.7373899999999999,0.89518067
3/2/2037,5845,0.7408800000000001,0.888125435
3/1/2038,6209,0.74367,0.881169393
3/1/2039,6574,0.74611,0.874256415
3/1/2040,6940,0.74851,0.867344152
3/1/2041,7305,0.75117,0.860418053
3/3/2042,7672,0.75417,0.8534056090000001
3/2/2043,8036,0.75666,0.846546978
3/1/2044,8401,0.75791,0.8399239829999999
3/1/2045,8766,0.7573300000000001,0.8336983
3/1/2046,9131,0.75452,0.827990142
3/1/2047,9496,0.74957,0.8228252640000001
3/2/2048,9863,0.74408,0.8178595259999999
3/1/2049,10227,0.73988,0.8127690390000001
3/1/2050,10592,0.73844,0.8071149190000001
3/1/2051,10957,0.74111,0.800534915
3/1/2052,11323,0.74696,0.793167134
3/3/2053,11690,0.7541100000000001,0.785431677
3/2/2054,12054,0.7623000000000001,0.7774414340000001
3/1/2055,12418,0.77145,0.7691555259999999
3/1/2056,12784,0.7815300000000001,0.7605387570000001
3/1/2057,13149,0.7923600000000001,0.7516797
3/1/2058,13514,0.8039,0.742567709
3/3/2059,13881,0.81616,0.7331633390000001
3/1/2060,14245,0.8289399999999999,0.72360204
3/1/2061,14610,0.84234,0.713789785
3/1/2062,14975,0.8748499999999999,0.698424507
3/1/2063,15340,0.90693,0.683069222
3/3/2064,15708,0.93875,0.667646225
3/2/2065,16072,0.9697200000000001,0.652466415
3/1/2066,16436,1.0001799999999998,0.6373843539999999
3/1/2067,16801,1.03019,0.62238409
3/1/2068,17167,1.05974,0.607485965
3/1/2069,17532,1.0886500000000001,0.59279306
3/3/2070,17899,1.11713,0.578207668
3/2/2071,18263,1.14477,0.563948284
