3/3/2021,2,-0.5404108000000001,1.000029612
6/3/2021,94,-0.5407635,1.0013936209999998
7/5/2021,126,-0.5421501,1.001873284
8/3/2021,155,-0.541925,1.002303975
9/3/2021,186,-0.5417715999999999,1.002764623
10/4/2021,217,-0.5415701,1.003224935
11/3/2021,247,-0.5399826,1.003660813
12/3/2021,277,-0.5387734,1.0040971440000002
1/3/2022,308,-0.5380333,1.004550439
2/3/2022,339,-0.5374413,1.005004057
3/3/2022,367,-0.5372696,1.005416754
4/4/2022,399,-0.5365729,1.005882787
5/3/2022,428,-0.535598,1.0063002
6/3/2022,459,-0.5349191,1.006749466
7/4/2022,490,-0.5341994,1.00719722
8/3/2022,520,-0.533316,1.007626863
9/5/2022,553,-0.5328881,1.0081063
10/3/2022,581,-0.5327173000000001,1.008515746
11/3/2022,612,-0.5322313000000001,1.0089639259999998
12/5/2022,644,-0.5316215,1.009423971
1/3/2023,673,-0.5308704,1.009836441
2/3/2023,704,-0.5296974999999999,1.010268999
3/3/2023,732,-0.528586,1.01065707
4/3/2023,763,-0.5271792,1.0110811579999999
5/3/2023,793,-0.5253813,1.0114798409999999
6/5/2023,826,-0.5234829,1.011916937
9/4/2023,917,-0.5168649,1.0130700209999999
12/4/2023,1008,-0.508844,1.0141516590000001
3/4/2024,1099,-0.4997009,1.015159546
6/3/2024,1190,-0.4896201,1.0160910459999999
9/3/2024,1282,-0.47858959999999995,1.016951716
12/3/2024,1373,-0.46686330000000004,1.017716848
3/3/2025,1463,-0.45448170000000004,1.018383558
6/3/2025,1555,-0.44108920000000007,1.018969283
9/3/2025,1647,-0.426979,1.019453498
12/3/2025,1738,-0.4123281,1.019827603
3/3/2026,1828,-0.397292,1.020096526
6/3/2026,1920,-0.38153370000000003,1.020272471
9/3/2026,2012,-0.36538879999999996,1.020345641
12/3/2026,2103,-0.34919720000000004,1.020323259
3/3/2027,2193,-0.33308390000000004,1.020213999
6/3/2027,2285,-0.3165982,1.020017636
9/3/2027,2377,-0.3000917,1.019735173
12/3/2027,2468,-0.2837005,1.019367988
3/3/2028,2559,-0.2671945,1.018909458
6/5/2028,2653,-0.2500264,1.018339289
9/4/2028,2744,-0.23330589999999998,1.017694208
12/4/2028,2835,-0.2165487,1.016961854
3/5/2029,2926,-0.1998455,1.0161495090000001
6/4/2029,3017,-0.1832589,1.015263037
9/3/2029,3108,-0.1668164,1.014305893
12/3/2029,3199,-0.15051520000000002,1.013279126
3/4/2030,3290,-0.1343356,1.012182216
6/3/2030,3381,-0.11827599999999999,1.011016161
9/3/2030,3473,-0.10218950000000002,1.009770825
12/3/2030,3564,-0.08646279999999999,1.0084783000000002
3/3/2031,3654,-0.0711429,1.007147505
6/3/2031,3746,-0.0557561,1.0057386640000001
9/3/2031,3838,-0.0406297,1.004281382
12/3/2031,3929,-0.025869,1.002788521
3/3/2032,4020,-0.0112642,1.001241372
6/3/2032,4112,0.0033699999999999997,0.999620615
9/3/2032,4204,0.017861099999999998,0.997944913
12/3/2032,4295,0.0320189,0.996239388
3/3/2033,4385,0.045770099999999994,0.9945164129999999
