V5 CDS Composites by Convention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
30-Dec-16,CMZB,Commerzbank AG,2C27EG,SNRFOR,EUR,MM14,Composite,0.0047,0.0051,0.0068,0.0084,0.0101,0.0118,0.0139,0.0153,0.0161,0.0163,0.0165,40%,AA,AA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,12,Financials,Europe,Germany,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,CMZB,Commerzbank AG,2C27EG,SUBLT2,EUR,MM14,Composite,0.0145,0.0159,0.0195,0.0231,0.0265,0.0299,0.0329,0.0344,0.0354,0.0357,0.036,20%,AA,AA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,12,Financials,Europe,Germany,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,COLOM,Rep Colombia,1AE857,SNRFOR,USD,CR14,Composite,0.0036,0.005,0.0072,0.0098,0.0128,0.0163,0.0209,0.0236,0.0241,0.0243,0.0246,25%,BB,A,A,AA,AA,AA,AA,AA,BB,BB,BB,AA,8,Government,Lat.Amer,Colombia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,COOERAB,Cooeperatieve Rabobank UA,NP489I,SNRFOR,EUR,MM14,Composite,0.0023,0.0028,0.0038,0.0047,0.0056,0.0065,0.008,0.0094,0.0099,0.0101,0.0102,40%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,12,Financials,Europe,Netherlands,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,COOERAB,Cooeperatieve Rabobank UA,NP489I,SUBLT2,EUR,MM14,Composite,0.0066,0.0076,0.0096,0.0115,0.0134,0.015,0.0172,0.0185,0.019,0.0192,0.0193,20%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,12,Financials,Europe,Netherlands,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,COSTAR,Rep Costa Rica,2E36EG,SNRFOR,USD,CR14,Composite,0.0194,0.0221,0.0259,0.0311,0.0359,0.0414,0.0419,0.0424,0.0427,0.0429,0.0433,25%,B,B,B,B,B,B,B,B,B,B,B,B,4,Government,Lat.Amer,Costa Rica,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,CROATI,Rep Croatia,248DEC,SNRFOR,USD,CR14,Composite,0.0044,0.0053,0.0084,0.014,0.0179,0.0215,0.0246,0.026,0.027,0.0277,0.0282,25%,BBB,BBB,A,A,A,A,A,A,BBB,BBB,BBB,A,4,Government,E.Eur,Croatia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,CSGAG,Credit Suisse Gp AG,HK9FHL,SNRFOR,EUR,MM14,Composite,0.005,0.0058,0.0077,0.0091,0.0105,0.0118,0.014,0.0153,0.0157,0.0159,0.0159,40%,AA,AA,AA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,Switzerland,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,CSGAG,Credit Suisse Gp AG,HK9FHL,SUBLT2,EUR,MM14,Composite,0.0065,0.0078,0.0097,0.0114,0.0129,0.0143,0.0163,0.0177,0.0178,0.018,0.0181,20%,AA,AA,AA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,Switzerland,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,CYPRUS,Rep Cyprus,MUA36B,SNRFOR,USD,CR14,Composite,0.0132,0.0155,0.0196,0.0226,0.0243,0.0258,0.027,0.028,0.0285,0.0288,0.0293,38.33%,CCC,BB,BB,BB,BBB,BB,BB,BB,NR,NR,NR,BB,3,Government,Europe,Cyprus,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,CZECH,Czech Rep,255AD5,SNRFOR,USD,CR14,Composite,0.001,0.0011,0.0013,0.0022,0.0032,0.0042,0.006,0.0075,0.0083,0.0085,0.0088,25%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,B,BBB,6,Government,E.Eur,Czech Republic,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,DAIWA,Daiwa Secs Gp Inc,2F746C,SNRFOR,JPY,CR14,Composite,0.0011,0.0013,0.0018,0.0025,0.0036,0.0046,0.006,0.0066,0.0067,0.0068,0.0069,35%,BB,BB,BB,BB,BB,BB,BB,BB,NR,NR,NR,BB,3,Financials,Asia,Japan,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,DANBNK,Danske Bk A S,2F9999,SNRFOR,EUR,MM14,Composite,0.0015,0.0019,0.0026,0.0035,0.0047,0.0059,0.0077,0.009,0.0099,0.0101,0.0103,40%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,Denmark,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,DANBNK,Danske Bk A S,2F9999,SUBLT2,EUR,MM14,Composite,0.0047,0.0055,0.0076,0.0098,0.0119,0.0138,0.0158,0.017,0.0183,0.0185,0.0188,20%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,Denmark,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,DB,Deutsche Bk AG,2H6677,SNRFOR,EUR,MM14,Composite,0.0086,0.0093,0.0113,0.0133,0.015,0.0165,0.0172,0.0174,0.0178,0.0179,0.0181,40%,BB,A,A,A,AA,AA,AA,A,NR,NR,NR,A,6,Financials,Europe,Germany,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,DB,Deutsche Bk AG,2H6677,SUBLT2,EUR,MM14,Composite,0.0253,0.0239,0.0269,0.0296,0.0323,0.0342,0.0348,0.0353,0.0357,0.0359,0.0361,20%,BB,A,A,A,AA,AA,AA,A,NR,NR,NR,A,6,Financials,Europe,Germany,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,DBR,Fed Rep Germany,3AB549,SNRFOR,USD,CR14,Composite,0.0006,0.0006,0.0009,0.0012,0.0017,0.0022,0.0031,0.0043,0.0047,0.0049,0.005,39.17%,AA,AA,AA,AA,AA,AA,AA,AA,A,A,BBB,AA,6,Government,Europe,Germany,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,DENK,Kdom Denmark,KPBDCX,SNRFOR,USD,CR14,Composite,0.0007,0.0008,0.0011,0.0014,0.0018,0.0022,0.0032,0.0043,0.0052,0.0055,0.0058,39.17%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,BB,BBB,6,Government,Europe,Denmark,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,DOMREP,Dominican Rep,27C85T,SNRFOR,USD,CR14,Composite,0.0189,0.0204,0.0254,0.0297,0.0321,0.0345,0.0373,0.0409,0.0443,0.0422,0.0427,23.33%,A,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,B,B,BBB,3,Government,Caribbean,Dominican Republic,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,DUBGOV,Dubai Govt,MOAGBN,SNRFOR,USD,CR14,Composite,0.0013,0.0017,0.0041,0.008,0.0118,0.015,0.0184,0.0197,0.0207,0.021,0.0213,25%,A,AA,A,A,A,A,A,A,NR,NR,NR,A,5,Government,MiddleEast,United Arab Emirates,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,DZBK,DZ Bk AG,DF59F6,SNRFOR,EUR,MM14,Composite,0.0009,0.0018,0.0034,0.005,0.0066,0.0077,0.0083,0.0086,,,0.0091,40%,A,A,A,A,A,A,A,A,,,NR,A,3,Financials,Europe,Germany,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,Thin,CcyGrp
30-Dec-16,EBRD,Eurpn Bk for Recon & Dev,2BHFCG,SNRFOR,USD,CR14,Composite,0.0017,0.0018,0.002,0.0021,0.0025,0.0029,0.0038,0.005,0.0052,0.0052,0.0052,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Government,Supra,Supra National,,AAA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,ECUA,Rep of Ecuador,PX85AV,SNRFOR,EUR,CR14,Composite,,0.706,0.6665,0.6396,,0.6076,0.6048,0.6027,,,,31.19%,,NR,NR,NR,,NR,NR,NR,,,,NR,2,Government,Lat.Amer,Ecuador,,CCC,,Thin,Thin,Thin,,Thin,Thin,Thin,,,,Thin
30-Dec-16,EGYPT,Arab Rep Egypt,MN5AC8,SNRFOR,USD,CR14,Composite,0.0264,0.0288,0.0354,0.039,0.0417,0.0443,0.0454,0.0473,0.0477,0.0479,0.0484,25%,BB,BB,BB,BB,BB,A,AA,A,BBB,BBB,BBB,BBB,6,Government,Africa,Egypt,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,ELSALV,Rep El Salvador,2ABBFC,SNRFOR,USD,CR14,Composite,0.0255,0.0314,0.0344,0.0371,0.0385,0.0403,0.0429,0.0447,0.0444,0.0445,0.0449,25%,BBB,BBB,BBB,A,A,BBB,A,BBB,A,A,BBB,BBB,4,Government,Lat.Amer,El Salvador,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,ENELGE,Enel Generacion Chile SA,PSADFU,SNRFOR,USD,CR14,Composite,,,,0.0216,0.0239,0.0325,0.0329,0.0332,0.0334,0.0335,0.0336,25%,,,,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Utilities,Lat.Amer,Chile,,B,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,ESTONI,Rep Estonia,2BGCDG,SNRFOR,USD,CR14,Composite,0.0019,0.0023,0.0031,0.0043,0.0054,0.0065,0.0075,0.0083,0.0085,0.0086,0.0087,25%,A,A,AA,AA,AA,AA,AA,AA,A,A,A,AA,6,Government,E.Eur,Estonia,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,EXIM,Exim Bank,Y05BFB,SNRFOR,USD,CR14,Composite,0.0023,0.0027,0.0051,0.008,0.0112,0.0146,0.0177,0.0197,0.0193,0.0193,0.0193,40%,A,A,A,A,A,A,BBB,A,NR,NR,NR,A,3,Government,India,India,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,FINL,Rep Finland,348FFA,SNRFOR,USD,CR14,Composite,0.0007,0.0007,0.0011,0.0015,0.002,0.0025,0.0035,0.0048,0.0053,0.0054,0.0056,39.17%,AA,AA,AA,AA,AA,AA,AA,AA,AA,A,A,AA,6,Government,Europe,Finland,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,FRTR,French Rep,3I68EE,SNRFOR,USD,CR14,Composite,0.0011,0.0011,0.0016,0.0023,0.0031,0.0038,0.0052,0.0071,0.0078,0.008,0.0081,40%,A,A,A,A,A,A,A,A,A,A,A,A,4,Government,Europe,France,,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,GREECE,Hellenic Rep,4G5656,SNRFOR,USD,CR14,Composite,0.1114,0.1119,0.0993,0.0951,0.093,0.09,0.079,0.0684,0.0554,0.0489,0.0423,21.67%,B,B,B,BBB,BBB,B,A,B,NR,NR,NR,BB,3,Government,Europe,Greece,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,GS,Goldman Sachs Gp Inc,3B955H,SNRFOR,USD,XR14,Composite,0.0025,0.0036,0.0044,0.0059,0.0072,0.0089,0.0113,0.0132,0.0148,0.0153,0.0159,40%,AA,AAA,AAA,AAA,AAA,AAA,AA,AA,NR,NR,NR,AAA,10,Financials,N.Amer,United States,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,GS,Goldman Sachs Gp Inc,3B955H,SUBLT2,USD,XR14,Composite,0.0037,0.005,0.0067,0.009,0.0112,0.0138,0.0168,0.0192,0.0213,0.022,0.0229,24%,AA,AAA,AAA,AAA,AAA,AAA,AA,AA,NR,NR,NR,AAA,10,Financials,N.Amer,United States,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,GUATEM,Rep Guatemala,4E15DD,SNRFOR,USD,CR14,Composite,0.0206,0.0266,0.0299,0.0325,0.0343,0.0365,0.0387,0.0403,0.0402,0.0402,0.0409,25%,A,BBB,BBB,A,A,A,A,A,BBB,BBB,BBB,A,3,Government,Lat.Amer,Guatemala,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,HDFCL,Hsg Dev Fin Corp Ltd,Y1A96A,SNRFOR,USD,CR14,Composite,0.0038,0.0032,0.0055,0.0087,0.0118,0.0159,0.0181,0.0192,0.0195,0.0197,0.0201,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Financials,India,India,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,HSBC-HSBCBank,HSBC Bk plc,4I75AU,SNRFOR,EUR,MM14,Composite,0.002,0.0023,0.0034,0.0045,0.0057,0.0069,0.0088,0.0103,0.0107,0.0111,0.0112,40%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,United Kingdom,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,HSBC-HSBCBank,HSBC Bk plc,4I75AU,SUBLT2,EUR,MM14,Composite,0.0042,0.0046,0.0072,0.0096,0.0119,0.0143,0.0163,0.0182,0.0183,0.0186,0.0187,20%,AA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,United Kingdom,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,HUNGAA,Hungary,XA78EO,SNRFOR,USD,CR14,Composite,0.0025,0.0029,0.0047,0.0077,0.0104,0.0127,0.0156,0.0173,0.0183,0.019,0.0192,25%,A,BB,A,A,A,AA,AA,A,BBB,B,B,A,6,Government,E.Eur,Hungary,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,HUNGRY,Natl Bk Hungary,696A83,SNRFOR,USD,CR14,Composite,0.0026,0.0032,0.0051,0.008,0.0105,0.0129,0.0155,0.017,0.018,0.0184,0.0188,25%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Government,E.Eur,Hungary,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,HYOGO,Hyogo Prefecture,JL4BE8,SNRFOR,JPY,CR14,Composite,0.0009,0.0009,0.0017,0.0024,0.0037,0.0048,0.0053,0.0059,0.0063,0.0065,0.0066,35%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Government,Asia,Japan,,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,IBRD,Intl Bk for Recon & Dev,49E95B,SNRFOR,USD,CR14,Composite,0.0025,0.0025,0.0025,0.0027,0.003,0.0033,0.0039,0.0045,0.0047,0.0048,0.0049,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Government,Supra,Supra National,,AAA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,ICBC,Indl & Coml Bk China,Y1CIBH,SNRFOR,USD,CR14,Composite,0.0025,0.0038,0.0065,0.0093,0.0124,0.0155,0.0185,0.0202,0.0225,0.0211,0.0213,40%,NR,BBB,BBB,BBB,BBB,BBB,B,BBB,NR,NR,NR,BBB,3,Financials,Asia,Hong Kong,,BBB,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,ICBC,Indl & Coml Bk China,Y1CIBH,SUBLT2,USD,CR14,Composite,0.0236,0.0233,0.0225,0.0239,0.0259,0.028,0.0302,0.0319,0.0323,0.032,0.032,30%,NR,BBB,BBB,BBB,BBB,BBB,B,BBB,NR,NR,NR,BBB,3,Financials,Asia,Hong Kong,,BBB,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,ICELND,Rep Iceland,XA78A9,SNRFOR,USD,CR14,Composite,0.0009,0.0018,0.0045,0.0063,0.0079,0.0092,0.0108,0.0119,0.0124,0.0125,0.0127,40%,A,A,A,A,A,A,A,A,NR,BBB,BBB,A,3,Government,Europe,Iceland,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,ICICIB,ICICI Bk Lt,Y1BDCC,SNRFOR,USD,CR14,Composite,0.0029,0.0034,0.0064,0.0096,0.0129,0.0165,0.0194,0.0214,0.0213,0.0211,0.0209,40%,A,A,A,AA,AA,AA,A,A,BBB,BBB,B,A,5,Financials,India,India,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,IDBIBL,IDBI Bk Ltd,Y1BDC2,SNRFOR,USD,CR14,Composite,0.0054,0.0062,0.0104,0.0143,0.0184,0.0226,0.0253,0.0277,0.0274,0.0273,0.0271,40%,BB,BB,BB,A,AA,A,A,BB,BB,BB,BB,BBB,7,Financials,India,India,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,IGB,Rep India,Y1CA6C,SNRFOR,USD,CR14,Composite,0.0023,0.0026,0.0051,0.0077,0.0106,0.0136,,,,,,40%,NR,NR,NR,NR,NR,NR,,,,,,NR,2,Government,India,India,,BB,Thin,Thin,Thin,Thin,Thin,Thin,,,,,,Thin
30-Dec-16,INDOIL,Indian Oil Corp Ltd,Y1CB73,SNRFOR,USD,CR14,Composite,0.0033,0.0036,0.0066,0.0098,0.0133,0.017,0.0196,0.0214,0.0216,0.0217,0.0218,40%,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,2,Energy,India,India,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
30-Dec-16,INDON,Rep Indonesia,49ACF8,SNRFOR,USD,CR14,Composite,0.00380291,0.0041189,0.00672845,0.00934856,0.01255274,0.01559784,0.0199851,0.02241539,0.02248542,0.02260806,0.0226381,40%,A,BBB,A,A,A,A,A,NR,NR,NR,NR,A,3,Government,Asia,Indonesia,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,CcyGrp
30-Dec-16,INTNED-BankNV,ING Bk N V,48DGFE,SNRFOR,EUR,MM14,Composite,0.0023,0.0027,0.0036,0.0045,0.0055,0.0065,0.0081,0.0093,0.0099,0.01,0.0101,40%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,Netherlands,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,INTNED-BankNV,ING Bk N V,48DGFE,SUBLT2,EUR,MM14,Composite,0.0066,0.0075,0.0095,0.0115,0.0131,0.015,0.0175,0.0185,0.0192,0.0194,0.0194,20%,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,NR,NR,NR,AAA,9,Financials,Europe,Netherlands,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,IRAQ,Rep of Iraq,MRBEA2,SNRFOR,USD,CR14,Composite,0.0682,0.0711,0.0753,0.0776,0.0794,0.0809,0.0818,0.082,0.0814,0.0805,0.0799,23.33%,B,BBB,A,A,A,A,A,A,NR,NR,NR,A,3,Government,MiddleEast,Iraq,,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,IRELND,Rep Irlnd,4A88DE,SNRFOR,USD,CR14,Composite,0.0015,0.0018,0.003,0.0042,0.0053,0.0063,0.0085,0.0106,0.0111,0.0113,0.0114,39%,A,AA,AA,AA,AA,AA,A,BBB,A,BBB,BBB,AA,5,Government,Europe,Ireland,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,ISRAEL,St Israel,4AB64A,SNRFOR,USD,CR14,Composite,0.0014,0.0018,0.0028,0.0042,0.0057,0.0075,0.0098,0.0112,0.0116,0.0118,0.0122,25%,AA,AA,AA,AA,AA,AA,AA,AA,NR,NR,NR,AA,6,Government,MiddleEast,Israel,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Dec-16,ITALY,Rep Italy,4AB951,SNRFOR,USD,CR14,Composite,0.0065,0.0078,0.0103,0.0125,0.0142,0.0158,0.019,0.0219,0.0233,0.0239,0.0244,40%,A,A,A,A,A,A,A,BB,BBB,BB,BB,A,7,Government,Europe,Italy,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,JAMAN,Jamaica,4B7176,SNRFOR,USD,CR14,Composite,0.0225,0.0261,0.0289,0.0312,0.0335,0.0362,0.0365,0.0375,0.0376,0.0377,0.0378,25%,CCC,CCC,CCC,BB,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,5,Government,Caribbean,Jamaica,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,JAPAN,Japan,4B818G,SNRFOR,USD,CR14,Composite,0.0004,0.0004,0.0008,0.0013,0.002,0.003,0.0044,0.0056,0.0063,0.0065,0.007,35%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,B,BB,BBB,5,Government,Asia,Japan,,AAA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
30-Dec-16,JORDAN,Hashemite Kdom Jordan,MS9995,SNRFOR,USD,CR14,Composite,0.0328,0.0336,0.0342,0.0349,0.0356,0.0359,0.0359,0.0359,0.0359,0.0359,0.0359,25%,CCC,CCC,CCC,B,BB,B,B,B,B,B,B,B,3,Government,MiddleEast,Jordan,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
